archivos/10/original/1.wav	143.555	3.69565
archivos/10/original/2.wav	143.555	7.46294
archivos/2/original/6.wav	129.199	5.94737
archivos/2/original/7.wav	132.512	4.54601
archivos/2/original/8.wav	139.675	2.21138
archivos/2/original/10.wav	114.844	6.43963
archivos/10/original/11.wav	2.0	-1.0
archivos/2/original/12.wav	132.512	10.0
archivos/9/original/13.wav	109.957	8.0
archivos/9/original/14.wav	83.3543	3.625
archivos/9/original/15.wav	126.048	2.94406
archivos/10/original/17.wav	9.2	-1.0
archivos/10/original/18.wav	2.66667	-1.0
archivos/10/original/19.wav	5.73684	-1.0
archivos/10/original/20.wav	6.6	-1.0
archivos/10/original/21.wav	6.6	-1.0
archivos/10/original/22.wav	143.555	6.21307
archivos/10/original/23.wav	90.6661	4.37391
archivos/10/original/24.wav	198.768	5.0
archivos/10/original/25.wav	135.999	9.61333
archivos/10/original/27.wav	120.185	2.77698
archivos/10/original/28.wav	184.57	4.53261
archivos/10/original/29.wav	109.957	8.0
archivos/10/original/30.wav	184.57	4.87879
archivos/9/original/35.wav	120.185	5.06542
archivos/14/original/39.wav	112.347	2.58333
archivos/14/original/40.wav	112.347	6.42857
archivos/9/original/46.wav	90.6661	4.86207
archivos/9/original/47.wav	117.454	3.0
archivos/9/original/48.wav	80.7495	11.3939
archivos/9/original/49.wav	3.0	-1.0
archivos/14/original/50.wav	123.047	6.40026
archivos/14/original/51.wav	123.047	8.2281
archivos/14/original/52.wav	123.047	7.46618
archivos/14/original/54.wav	101.333	6.3913
archivos/15/original/55.wav	123.047	7.55172
archivos/15/original/56.wav	166.709	8.875
archivos/15/original/57.wav	166.709	3.84127
archivos/15/original/58.wav	83.3543	11.0
archivos/7/original/60.wav	90.6661	3.75652
archivos/19/original/62.wav	89.1029	5.0905
archivos/19/original/63.wav	86.1328	6.17372
archivos/19/original/64.wav	86.1328	6.78689
archivos/19/original/65.wav	114.844	8.0
archivos/19/original/66.wav	112.347	8.0
archivos/19/original/67.wav	172.266	9.78049
archivos/19/original/68.wav	117.454	6.41667
archivos/19/original/70.wav	9.05882	-1.0
archivos/19/original/71.wav	172.266	5.15385
archivos/19/original/72.wav	117.454	10.4068
archivos/19/original/74.wav	172.266	9.90909
archivos/19/original/75.wav	6.75	-1.0
archivos/19/original/76.wav	172.266	2.66667
archivos/19/original/77.wav	117.454	2.41414
archivos/9/original/78.wav	93.9631	4.02308
archivos/9/original/79.wav	6.42857	-1.0
archivos/9/original/80.wav	6.0	-1.0
archivos/9/original/81.wav	8.25	-1.0
archivos/9/original/83.wav	3.0	-1.0
archivos/9/original/84.wav	10.0	-1.0
archivos/14/original/85.wav	90.6661	3.36745
archivos/14/original/86.wav	101.333	7.64286
archivos/11/original/87.wav	123.047	6.12045
archivos/11/original/88.wav	151.999	5.45578
archivos/11/original/89.wav	143.555	6.85085
archivos/11/original/90.wav	143.555	8.18779
archivos/11/original/91.wav	129.199	4.04045
archivos/11/original/92.wav	99.384	3.8716
archivos/11/original/93.wav	161.499	6.63711
archivos/74/original/95.wav	101.333	7.52066
archivos/67/original/98.wav	103.359	3.07463
archivos/67/original/99.wav	103.359	1.96418
archivos/67/original/101.wav	77.1339	6.69231
archivos/67/original/102.wav	101.333	7.5
archivos/67/original/104.wav	101.333	5.94627
archivos/67/original/105.wav	4.17647	-1.0
archivos/67/original/106.wav	5.73684	-1.0
archivos/67/original/107.wav	6.0	-1.0
archivos/67/original/108.wav	103.359	5.19718
archivos/67/original/109.wav	147.656	6.57143
archivos/67/original/110.wav	8.0	-1.0
archivos/67/original/111.wav	8.0	-1.0
archivos/67/original/112.wav	103.359	6.48276
archivos/77/original/113.wav	93.9631	4.78557
archivos/19/original/114.wav	101.333	8.21074
archivos/82/original/117.wav	99.384	4.44514
archivos/83/original/118.wav	77.1339	3.1663
archivos/83/original/119.wav	117.454	1.0
archivos/83/original/121.wav	1.0	-1.0
archivos/83/original/122.wav	9.0	-1.0
archivos/83/original/123.wav	117.454	5.94118
archivos/83/original/124.wav	78.3026	5.17143
archivos/83/original/125.wav	1.0	-1.0
archivos/83/original/126.wav	1.88889	-1.0
archivos/19/original/128.wav	90.6661	2.12557
archivos/19/original/129.wav	123.047	2.13767
archivos/19/original/130.wav	90.6661	2.67118
archivos/19/original/131.wav	117.454	7.75862
archivos/67/original/135.wav	74.8981	6.41298
archivos/67/original/136.wav	73.8281	6.90855
archivos/67/original/137.wav	147.656	6.58112
archivos/67/original/138.wav	114.844	8.0885
archivos/7/original/140.wav	7.0	-1.0
archivos/7/original/141.wav	13.0	-1.0
archivos/2/original/142.wav	1.57143	-1.0
archivos/15/original/143.wav	1.57143	-1.0
archivos/9/original/144.wav	3.0	-1.0
archivos/9/original/145.wav	65.4173	3.1
archivos/19/original/147.wav	8.8	-1.0
archivos/19/original/148.wav	6.2	-1.0
archivos/67/original/149.wav	132.512	3.78
archivos/14/original/150.wav	132.512	5.38134
archivos/14/original/151.wav	75.9995	5.36153
archivos/67/original/152.wav	73.8281	5.43793
archivos/67/original/153.wav	151.999	6.47476
archivos/7/original/155.wav	120.185	11.0
archivos/7/original/156.wav	6.4	-1.0
archivos/7/original/157.wav	126.048	7.71053
archivos/7/original/158.wav	6.5	-1.0
archivos/7/original/159.wav	6.5	-1.0
archivos/19/original/160.wav	117.454	2.02793
archivos/19/original/161.wav	117.454	3.0
archivos/83/original/162.wav	117.454	5.94118
archivos/83/original/163.wav	114.844	5.79167
archivos/83/original/164.wav	78.3026	5.29412
archivos/83/original/165.wav	151.999	3.0
archivos/7/original/168.wav	5.75	-1.0
archivos/7/original/169.wav	8.0	-1.0
archivos/67/original/170.wav	95.7031	7.68951
archivos/108/original/173.wav	151.999	5.40756
archivos/108/original/174.wav	151.999	5.38462
archivos/108/original/175.wav	90.6661	4.54545
archivos/108/original/176.wav	90.6661	4.92661
archivos/108/original/177.wav	101.333	5.88462
archivos/108/original/178.wav	101.333	5.02442
archivos/108/original/179.wav	101.333	5.76923
archivos/108/original/180.wav	101.333	4.66022
archivos/15/original/181.wav	82.0312	5.90909
archivos/15/original/182.wav	82.0312	3.78788
archivos/15/original/183.wav	82.0312	5.0
archivos/15/original/184.wav	82.0312	5.90909
archivos/15/original/186.wav	166.709	8.4127
archivos/14/original/187.wav	82.0312	3.78788
archivos/14/original/188.wav	82.0312	5.0
archivos/9/original/189.wav	82.0312	8.91406
archivos/9/original/190.wav	166.709	7.4554
archivos/118/original/192.wav	126.048	7.6914
archivos/14/original/193.wav	109.957	5.0
archivos/14/original/194.wav	109.957	2.5
archivos/19/original/196.wav	109.957	5.25
archivos/59/original/197.wav	1.33333	-1.0
archivos/59/original/198.wav	2.0	-1.0
archivos/59/original/199.wav	112.347	8.33333
archivos/59/original/200.wav	1.5	-1.0
archivos/59/original/201.wav	1.83333	-1.0
archivos/59/original/202.wav	2.0	-1.0
archivos/67/original/203.wav	95.7031	3.41176
archivos/19/original/204.wav	147.656	5.08333
archivos/19/original/205.wav	112.347	3.0
archivos/19/original/206.wav	112.347	6.0
archivos/19/original/207.wav	112.347	6.33333
archivos/160/original/210.wav	92.2852	3.63532
archivos/9/original/211.wav	92.2852	10.1429
archivos/9/original/212.wav	92.2852	3.58764
archivos/11/original/214.wav	120.185	1.64638
archivos/11/original/216.wav	97.5088	3.07012
archivos/11/original/217.wav	90.6661	2.58602
archivos/9/original/218.wav	114.844	5.24691
archivos/19/original/219.wav	92.2852	2.88146
archivos/19/original/220.wav	93.9631	6.14286
archivos/32/original/222.wav	120.185	2.79167
archivos/32/original/223.wav	101.333	7.74249
archivos/135/original/224.wav	107.666	3.47959
archivos/135/original/225.wav	107.666	3.6
archivos/135/original/226.wav	147.656	5.32877
archivos/165/original/227.wav	101.333	4.53761
archivos/38/original/228.wav	109.957	4.36861
archivos/171/original/230.wav	112.347	4.24296
archivos/171/original/231.wav	103.359	5.25729
archivos/171/original/232.wav	95.7031	11.405
archivos/32/original/234.wav	123.047	6.39223
archivos/174/original/235.wav	161.499	8.22995
archivos/9/original/237.wav	123.047	5.42681
archivos/179/original/238.wav	109.957	1.41431
archivos/19/original/239.wav	123.047	5.16279
archivos/19/original/240.wav	120.185	7.88372
archivos/19/original/241.wav	123.047	6.51163
archivos/19/original/242.wav	123.047	5.27273
archivos/186/original/243.wav	95.7031	7.6566
archivos/74/original/248.wav	198.768	5.93578
archivos/74/original/250.wav	95.7031	11.7016
archivos/79/original/251.wav	135.999	3.93913
archivos/15/original/253.wav	172.266	1.91803
archivos/15/original/254.wav	172.266	6.55224
archivos/208/original/256.wav	92.2852	6.5841
archivos/212/original/258.wav	90.6661	7.52961
archivos/212/original/259.wav	90.6661	6.41118
archivos/14/original/260.wav	80.7495	6.8638
archivos/179/original/261.wav	143.555	3.58786
archivos/32/original/262.wav	120.185	9.96591
archivos/11/original/263.wav	132.512	5.50685
archivos/9/original/264.wav	6.63636	-1.0
archivos/14/original/265.wav	117.454	3.60714
archivos/9/original/266.wav	120.185	9.75712
archivos/9/original/268.wav	9.0	-1.0
archivos/19/original/269.wav	112.347	8.66154
archivos/244/original/270.wav	3.0	-1.0
archivos/244/original/271.wav	3.0	-1.0
archivos/244/original/272.wav	10.6	-1.0
archivos/244/original/273.wav	5.0	-1.0
archivos/79/original/274.wav	117.454	3.80846
archivos/251/original/278.wav	90.6661	4.6887
archivos/251/original/279.wav	101.333	6.48709
archivos/251/original/280.wav	90.6661	5.71753
archivos/251/original/281.wav	92.2852	5.61429
archivos/251/original/282.wav	90.6661	3.46577
archivos/251/original/283.wav	90.6661	4.32186
archivos/251/original/284.wav	90.6661	5.75
archivos/185/original/287.wav	132.512	3.39506
archivos/255/original/288.wav	101.333	6.24538
archivos/79/original/290.wav	117.454	3.92857
archivos/32/original/291.wav	90.6661	3.13793
archivos/32/original/292.wav	4.14286	-1.0
archivos/255/original/293.wav	105.469	4.63672
archivos/255/original/294.wav	132.512	6.28666
archivos/255/original/295.wav	101.333	3.01057
archivos/255/original/297.wav	132.512	5.12821
archivos/74/original/302.wav	114.844	11.5831
archivos/74/original/303.wav	166.709	2.02463
archivos/281/original/304.wav	126.048	7.27778
archivos/281/original/305.wav	101.333	7.00661
archivos/281/original/306.wav	135.999	3.10961
archivos/285/original/307.wav	120.185	10.0
archivos/283/original/308.wav	93.9631	9.94359
archivos/281/original/311.wav	99.384	2.25674
archivos/281/original/312.wav	95.7031	6.68433
archivos/281/original/313.wav	161.499	4.30194
archivos/283/original/314.wav	6.42857	-1.0
archivos/281/original/315.wav	135.999	7.47956
archivos/281/original/316.wav	129.199	4.70236
archivos/14/original/317.wav	80.7495	6.42493
archivos/2/original/319.wav	123.047	5.90244
archivos/212/original/320.wav	101.333	6.16418
archivos/212/original/322.wav	105.469	5.95115
archivos/212/original/323.wav	161.499	5.6038
archivos/212/original/324.wav	101.333	5.55902
archivos/59/original/325.wav	2.0	-1.0
archivos/59/original/326.wav	2.0	-1.0
archivos/59/original/327.wav	1.90909	-1.0
archivos/59/original/328.wav	9.0	-1.0
archivos/293/original/329.wav	109.957	5.34264
archivos/293/original/330.wav	132.512	4.18478
archivos/293/original/331.wav	114.844	3.23852
archivos/309/original/332.wav	105.469	7.01611
archivos/309/original/334.wav	5.33333	-1.0
archivos/309/original/336.wav	2.5	-1.0
archivos/309/original/337.wav	4.0	-1.0
archivos/309/original/338.wav	4.6	-1.0
archivos/309/original/339.wav	2.0	-1.0
archivos/309/original/340.wav	2.0	-1.0
archivos/309/original/341.wav	3.0	-1.0
archivos/309/original/342.wav	8.0	-1.0
archivos/80/original/344.wav	143.555	5.96396
archivos/293/original/346.wav	90.6661	4.07055
archivos/309/original/347.wav	120.185	2.97572
archivos/9/original/348.wav	6.0	-1.0
archivos/9/original/349.wav	9.25	-1.0
archivos/9/original/350.wav	112.347	5.264
archivos/324/original/355.wav	126.048	7.89454
archivos/324/original/356.wav	135.999	3.95406
archivos/212/original/357.wav	101.333	5.31565
archivos/9/original/358.wav	112.347	5.54653
archivos/330/original/359.wav	123.047	3.01709
archivos/330/original/361.wav	105.469	4.16888
archivos/212/original/364.wav	86.1328	4.89579
archivos/212/original/365.wav	86.1328	3.32039
archivos/38/original/367.wav	101.333	4.20654
archivos/19/original/368.wav	112.347	8.0
archivos/19/original/369.wav	112.347	8.0
archivos/212/original/373.wav	112.347	4.33549
archivos/212/original/374.wav	112.347	4.32901
archivos/355/original/375.wav	129.199	4.8509
archivos/357/original/377.wav	95.7031	5.04013
archivos/293/original/378.wav	132.512	7.58768
archivos/14/original/380.wav	90.6661	1.9122
archivos/11/original/382.wav	132.512	4.45714
archivos/11/original/383.wav	132.512	2.65714
archivos/11/original/384.wav	132.512	1.28571
archivos/387/original/386.wav	105.469	5.87898
archivos/185/original/387.wav	7.0	-1.0
archivos/387/original/389.wav	105.469	8.7585
archivos/387/original/390.wav	95.7031	6.34066
archivos/387/original/391.wav	101.333	7.0403
archivos/15/original/393.wav	161.499	7.50769
archivos/407/original/397.wav	9.0	-1.0
archivos/395/original/414.wav	92.2852	5.44828
archivos/395/original/415.wav	161.499	7.41379
archivos/395/original/417.wav	80.7495	6.58621
archivos/395/original/418.wav	107.666	6.51724
archivos/387/original/419.wav	132.512	4.10559
archivos/74/original/424.wav	132.512	7.87273
archivos/395/original/425.wav	126.048	3.91045
archivos/395/original/426.wav	5.0	-1.0
archivos/395/original/427.wav	13.0	-1.0
archivos/395/original/428.wav	3.82353	-1.0
archivos/395/original/429.wav	3.88235	-1.0
archivos/74/original/430.wav	132.512	5.8303
archivos/74/original/431.wav	135.999	3.18182
archivos/74/original/432.wav	132.512	7.98788
archivos/395/original/433.wav	126.048	8.76038
archivos/395/original/434.wav	198.768	11.1502
archivos/395/original/435.wav	147.656	5.06195
archivos/430/original/436.wav	112.347	9.33001
archivos/395/original/437.wav	156.605	9.67361
archivos/395/original/439.wav	123.047	9.63366
archivos/395/original/440.wav	84.7208	3.2766
archivos/395/original/441.wav	112.347	5.95745
archivos/395/original/442.wav	143.555	5.57447
archivos/434/original/443.wav	120.185	2.23529
archivos/434/original/444.wav	123.047	3.93673
archivos/185/original/445.wav	10.3333	-1.0
archivos/185/original/446.wav	4.66667	-1.0
archivos/331/original/447.wav	83.3543	2.73148
archivos/331/original/448.wav	147.656	5.60669
archivos/186/original/449.wav	156.605	3.97904
archivos/185/original/456.wav	10.0	-1.0
archivos/331/original/457.wav	1.875	-1.0
archivos/457/original/458.wav	126.048	8.88298
archivos/470/original/459.wav	139.675	3.84676
archivos/484/original/464.wav	90.6661	4.75
archivos/484/original/465.wav	90.6661	4.75
archivos/500/original/466.wav	2.45455	-1.0
archivos/501/original/467.wav	2.0	-1.0
archivos/480/original/475.wav	120.185	5.66159
archivos/529/original/476.wav	139.675	8.02326
archivos/534/original/477.wav	92.2852	1.68
archivos/458/original/478.wav	135.999	6.83216
archivos/541/original/479.wav	151.999	5.06527
archivos/543/original/480.wav	147.656	4.02183
archivos/550/original/482.wav	105.469	7.31607
archivos/550/original/483.wav	105.469	4.03655
archivos/563/original/485.wav	126.048	4.27646
archivos/562/original/487.wav	147.656	6.39384
archivos/387/original/488.wav	132.512	2.70671
archivos/589/original/490.wav	139.675	6.74909
archivos/543/original/491.wav	143.555	4.15798
archivos/185/original/493.wav	10.0	-1.0
archivos/439/original/494.wav	107.666	4.89411
archivos/439/original/495.wav	120.185	6.17812
archivos/439/original/504.wav	117.454	5.11783
archivos/432/original/506.wav	143.555	7.19481
archivos/38/original/508.wav	101.333	4.65962
archivos/38/original/509.wav	135.999	7.22922
archivos/610/original/510.wav	107.666	3.56757
archivos/610/original/511.wav	120.185	3.25442
archivos/610/original/512.wav	120.185	3.91429
archivos/610/original/513.wav	135.999	2.43226
archivos/610/original/514.wav	123.047	3.45455
archivos/610/original/515.wav	1.76923	-1.0
archivos/610/original/516.wav	105.469	1.0
archivos/610/original/517.wav	105.469	3.8
archivos/615/original/518.wav	123.047	2.48043
archivos/387/original/519.wav	132.512	5.71255
archivos/7/original/520.wav	105.469	6.39662
archivos/623/original/521.wav	156.605	2.6114
archivos/387/original/523.wav	123.047	3.0
archivos/629/original/524.wav	123.047	4.34872
archivos/629/original/525.wav	123.047	4.37398
archivos/629/original/526.wav	123.047	2.06878
archivos/629/original/527.wav	129.199	3.5152
archivos/630/original/529.wav	151.999	4.13475
archivos/632/original/530.wav	123.047	3.94565
archivos/632/original/531.wav	161.499	5.34706
archivos/38/original/532.wav	143.555	9.3177
archivos/38/original/533.wav	161.499	6.04878
archivos/74/original/534.wav	132.512	3.32416
archivos/38/original/535.wav	114.844	4.23457
archivos/38/original/536.wav	109.957	6.74595
archivos/2/original/537.wav	93.9631	3.13755
archivos/642/original/538.wav	156.605	3.65549
archivos/642/original/539.wav	126.048	2.26804
archivos/642/original/541.wav	101.333	6.56283
archivos/647/original/542.wav	105.469	4.10366
archivos/647/original/543.wav	90.6661	7.08646
archivos/647/original/544.wav	109.957	5.90941
archivos/647/original/545.wav	95.7031	8.48416
archivos/38/original/546.wav	151.999	5.45041
archivos/543/original/549.wav	156.605	5.83966
archivos/650/original/550.wav	107.666	6.68874
archivos/255/original/552.wav	107.666	8.52846
archivos/654/original/553.wav	114.844	5.91221
archivos/665/original/554.wav	93.9631	9.92537
archivos/665/original/559.wav	93.9631	7.64211
archivos/667/original/561.wav	129.199	6.23353
archivos/665/original/562.wav	90.6661	9.48148
archivos/665/original/563.wav	123.047	5.57292
archivos/665/original/564.wav	120.185	5.98438
archivos/665/original/567.wav	120.185	5.45833
archivos/14/original/573.wav	90.6661	11.087
archivos/430/original/575.wav	129.199	8.34094
archivos/709/original/576.wav	143.555	9.65683
archivos/665/original/578.wav	123.047	5.15561
archivos/10/original/581.wav	129.199	2.01777
archivos/10/original/582.wav	172.266	1.66667
archivos/10/original/583.wav	101.333	1.0241
archivos/10/original/584.wav	84.7208	5.66667
archivos/10/original/585.wav	129.199	7.0
archivos/650/original/586.wav	172.266	5.51391
archivos/739/original/587.wav	1.0	-1.0
archivos/647/original/588.wav	114.844	9.96223
archivos/749/original/589.wav	114.844	3.04598
archivos/400/original/590.wav	126.048	7.21495
archivos/752/original/592.wav	143.555	5.37008
archivos/753/original/593.wav	161.499	5.11041
archivos/630/original/594.wav	97.5088	8.33654
archivos/753/original/595.wav	166.709	3.56726
archivos/753/original/596.wav	156.605	3.98896
archivos/752/original/599.wav	166.709	4.09804
archivos/359/original/602.wav	161.499	5.68385
archivos/359/original/603.wav	79.5072	1.0
archivos/359/original/605.wav	105.469	7.63265
archivos/359/original/606.wav	161.499	5.5102
archivos/331/original/608.wav	126.048	7.27933
archivos/783/original/609.wav	90.6661	2.78472
archivos/783/original/610.wav	90.6661	4.36111
archivos/794/original/611.wav	90.6661	4.61672
archivos/487/original/612.wav	172.266	7.19016
archivos/487/original/613.wav	166.709	6.81432
archivos/487/original/614.wav	147.656	8.03803
archivos/796/original/615.wav	135.999	7.34422
archivos/796/original/616.wav	105.469	6.68898
archivos/752/original/617.wav	147.656	2.5037
archivos/803/original/618.wav	86.1328	6.12264
archivos/803/original/619.wav	97.5088	7.12424
archivos/752/original/620.wav	86.1328	8.93227
archivos/752/original/621.wav	135.999	3.90084
archivos/808/original/622.wav	120.185	4.61798
archivos/808/original/623.wav	161.499	4.1692
archivos/372/original/624.wav	120.185	5.01575
archivos/821/original/625.wav	101.333	4.12287
archivos/821/original/626.wav	90.6661	3.97416
archivos/800/original/630.wav	112.347	6.26164
archivos/10/original/631.wav	84.7208	4.61905
archivos/10/original/632.wav	97.5088	8.66667
archivos/821/original/635.wav	161.499	6.96302
archivos/794/original/636.wav	90.6661	10.738
archivos/251/original/637.wav	92.2852	4.05556
archivos/783/original/638.wav	123.047	7.3624
archivos/794/original/639.wav	129.199	3.70175
archivos/848/original/640.wav	132.512	5.43902
archivos/848/original/641.wav	166.709	5.61137
archivos/331/original/642.wav	3.66667	-1.0
archivos/331/original/643.wav	2.0	-1.0
archivos/331/original/644.wav	4.0	-1.0
archivos/331/original/645.wav	3.66667	-1.0
archivos/331/original/646.wav	11.0	-1.0
archivos/331/original/647.wav	78.3026	6.20499
archivos/856/original/648.wav	156.605	3.66667
archivos/846/original/649.wav	132.512	1.01205
archivos/846/original/650.wav	87.5927	3.56541
archivos/59/original/651.wav	78.3026	8.56691
archivos/845/original/652.wav	132.512	2.51948
archivos/860/original/653.wav	99.384	5.35944
archivos/860/original/655.wav	139.675	5.08357
archivos/860/original/656.wav	92.2852	7.17884
archivos/860/original/657.wav	143.555	6.65411
archivos/860/original/658.wav	132.512	1.93496
archivos/860/original/659.wav	143.555	5.25803
archivos/46/original/660.wav	184.57	3.58047
archivos/868/original/661.wav	120.185	8.0
archivos/794/original/663.wav	4.0	-1.0
archivos/46/original/666.wav	184.57	4.33846
archivos/880/original/669.wav	90.6661	6.18241
archivos/46/original/670.wav	92.2852	3.06154
archivos/46/original/671.wav	114.844	2.31301
archivos/46/original/672.wav	120.185	1.93651
archivos/46/original/673.wav	156.605	1.0
archivos/46/original/674.wav	151.999	1.0
archivos/46/original/675.wav	90.6661	3.57938
archivos/46/original/676.wav	172.266	2.34301
archivos/46/original/677.wav	151.999	3.94737
archivos/46/original/678.wav	90.6661	3.4755
archivos/46/original/679.wav	246.094	1.77778
archivos/46/original/680.wav	147.656	1.61726
archivos/46/original/681.wav	90.6661	5.94455
archivos/46/original/682.wav	224.694	1.68657
archivos/46/original/683.wav	166.709	1.17635
archivos/46/original/684.wav	101.333	2.02814
archivos/46/original/685.wav	246.094	3.12946
archivos/46/original/686.wav	172.266	1.76735
archivos/46/original/687.wav	156.605	3.97561
archivos/46/original/688.wav	147.656	2.39566
archivos/46/original/689.wav	120.185	1.0
archivos/46/original/690.wav	120.185	1.0
archivos/46/original/691.wav	143.555	2.34783
